Wavelength,IC1_background,IC1_spot,IC2_background,IC2_spot,IC3_background,IC3_spot,IC4_background,IC4_spot,IC5_background,IC5_spot,IC6_background,IC6_spot,IC7_background,IC7_spot,IC8_background,IC8_spot,IC9_background,IC9_spot,IC10_background,IC10_spot,IC11_background,IC11_spot,IC12_background,IC12_spot,IC13_background,IC13_spot,IC14_background,IC14_spot,IC15_background,IC15_spot,IC16_background,IC16_spot,IC17_background,IC17_spot,IC18_background,IC18_spot,IC19_background,IC19_spot,IC20_background,IC20_spot,IC21_background,IC21_spot,IC22_background,IC22_spot,IC23_background,IC23_spot,IC24_background,IC24_spot,IC25_background,IC25_spot,IC26_background,IC26_spot,IC27_background,IC27_spot,IC28_background,IC28_spot,IC29_background,IC29_spot,IC30_background,IC30_spot,IC31_background,IC31_spot,IC32_background,IC32_spot,IC33_background,IC33_spot,IC34_background,IC34_spot,IC35_background,IC35_spot,IC36_background,IC36_spot,IC37_background,IC37_spot,IC38_background,IC38_spot,IC39_background,IC39_spot,IC40_background,IC40_spot,IC41_background,IC41_spot,IC42_background,IC42_spot,IC43_background,IC43_spot,IC44_background,IC44_spot,IC45_background,IC45_spot,IC46_background,IC46_spot,IC47_background,IC47_spot,IC48_background,IC48_spot,IC49_background,IC49_spot,IC50_background,IC50_spot,IC51_background,IC51_spot,IC52_background,IC52_spot,IC53_background,IC53_spot,IC54_background,IC54_spot,IC55_background,IC55_spot,IC56_background,IC56_spot,IC57_background,IC57_spot,IC58_background,IC58_spot,IC59_background,IC59_spot,IC60_background,IC60_spot,IC61_background,IC61_spot,IC62_background,IC62_spot,IC63_background,IC63_spot,IC64_background,IC64_spot,IC65_background,IC65_spot,IC66_background,IC66_spot,IC67_background,IC67_spot,IC68_background,IC68_spot,IC69_background,IC69_spot,IC70_background,IC70_spot,IC71_background,IC71_spot,IC72_background,IC72_spot,IC73_background,IC73_spot,IC74_background,IC74_spot,IC75_background,IC75_spot,IC76_background,IC76_spot,IC77_background,IC77_spot,IC78_background,IC78_spot,IC79_background,IC79_spot,IC80_background,IC80_spot,IC81_background,IC81_spot,IC82_background,IC82_spot,IC83_background,IC83_spot,IC84_background,IC84_spot
492,39.9236,4.878066667,32.46446667,6.4428,55.33433333,3.557066667,35.7914,4.1594,59.30773333,41.70626667,60.28053333,2.814666667,60.6076,2.365666667,87.80786667,34.96486667,59.68333333,25.95993333,40.20133333,2.6438,27.54273333,2.8108,43.51633333,5.231266667,67.99886667,4.639066667,35.53,2.9462,53.4276,3.393666667,43.80526667,2.770533333,38.71626667,3.336066667,60.47646667,2.402933333,56.8584,13.11973333,50.14086667,2.5548,23.4902,3.107066667,62.21113333,3.069933333,44.5486,10.94706667,53.26806667,4.582533333,77.37073333,3.623866667,60.41246667,17.23573333,47.81726667,1.2148,29.01993333,3.370666667,63.27266667,7.151733333,68.9828,2.062933333,46.005,2.3944,69.2462,1.6826,39.44513333,2.3176,47.66293333,1.963266667,40.009,2.5658,51.46693333,14.58846667,28.15033333,11.29146667,18.57646667,0.6516,42.835,4.510866667,70.31586667,3.3296,61.45453333,1.7396,53.1828,3.9994,69.6274,3.333733333,90.85853333,8.543466667,38.6506,3.0224,35.7158,1.327866667,54.91113333,2.3404,23.92873333,1.452533333,72.55046667,3.741266667,63.4876,3.076933333,36.26613333,7.8672,52.6428,2.028,51.79286667,1.686333333,30.8822,0.346533333,66.59706667,1.9666,35.0328,2.015,45.19553333,1.1488,46.54513333,1.6012,56.1924,1.452,63.3506,17.01713333,42.62093333,6.6632,29.62513333,1.489066667,60.00973333,2.069666667,69.86686667,43.2812,50.54113333,20.92366667,74.49993333,1.172933333,68.45366667,7.109533333,23.38606667,4.106866667,46.73273333,1.0594,75.0354,1.585133333,35.3306,2.2702,54.85233333,1.071,65.462,4.260133333,67.4054,11.57593333,24.43813333,1.7032,68.3874,2.522666667,35.65486667,5.287866667,62.146,4.072533333,67.41826667,3.140533333,57.52453333,1.694066667,48.67446667,4.596866667,36.2276,2.509866667,56.793,1.808933333,31.91566667,1.202933333
493,39.77326667,4.8804,32.53026667,6.4956,55.3936,3.764133333,35.84873333,4.342733333,59.54473333,41.8498,60.34326667,2.9234,60.8036,2.429466667,87.95626667,35.0548,59.5414,26.4376,40.2938,2.7228,27.54666667,2.963866667,43.34066667,5.3702,67.47833333,4.47,34.908,2.767133333,52.9482,3.1852,43.3524,2.7006,38.173,3.171733333,60.127,2.258533333,56.22946667,13.1492,49.633,2.396333333,23.20646667,2.8684,61.90833333,2.89,44.10433333,10.9432,52.49426667,4.472133333,77.68273333,3.387,60.57413333,17.45206667,48.0296,1.231666667,28.7226,3.346066667,63.1764,7.134066667,69.32413333,2.0266,46.34366667,2.3354,69.38373333,1.638133333,39.46966667,2.260866667,47.51553333,2.048466667,40.25826667,2.6668,51.49393333,14.57773333,28.17753333,11.31153333,18.5764,0.696866667,42.69653333,4.6676,70.558,3.2768,61.31086667,1.761333333,53.43626667,4.054533333,69.72513333,3.402866667,90.76946667,8.705933333,38.621,2.8642,35.85906667,1.1974,54.80226667,2.378333333,23.91033333,1.395466667,72.23266667,3.7624,63.14526667,2.9758,36.06393333,8.031733333,52.4884,2.086466667,51.94486667,1.72,30.75826667,0.3004,66.62026667,2.112733333,34.74646667,2.126333333,45.01426667,1.1644,46.43186667,1.679666667,55.8868,1.514,62.90646667,16.9766,42.67006667,6.810466667,29.41686667,1.566333333,60.087,2.3262,69.49026667,43.23086667,50.45733333,21.01533333,74.28206667,1.250866667,68.05186667,7.206866667,23.43073333,4.236533333,46.68753333,1.081266667,75.07126667,1.721,35.21266667,2.363,54.76726667,1.084266667,65.70253333,4.2728,67.69906667,11.7,24.71173333,1.683333333,69.15473333,2.579866667,35.93686667,5.274933333,62.33466667,4.0184,67.53273333,3.2072,58.0548,1.672933333,48.72953333,4.7324,36.31926667,2.670666667,57.04546667,1.758733333,31.88646667,1.1996
494,39.66453333,4.720333333,32.48153333,6.525933333,55.44893333,3.7684,35.9508,4.2554,60.07893333,41.8956,60.30986667,2.868933333,61.05993333,2.441666667,88.4546,35.15626667,59.53286667,26.65506667,40.34406667,2.7894,27.67093333,3.002066667,43.45553333,5.466133333,67.61293333,4.560666667,34.9208,2.7762,53.266,3.221266667,43.63293333,2.785333333,38.30626667,3.262666667,60.76033333,2.281133333,56.5036,13.39373333,50.01306667,2.374333333,23.24693333,2.919666667,62.4278,2.882666667,44.27286667,11.1702,52.9396,4.494,77.5378,3.491533333,60.70253333,17.45113333,48.1004,1.375333333,28.57753333,3.4392,63.06466667,7.216733333,69.51133333,2.122666667,46.545,2.424466667,69.46166667,1.7984,39.33913333,2.5238,47.44313333,2.218933333,40.08846667,2.839066667,51.60633333,14.78753333,28.54846667,11.34493333,18.60613333,0.9116,42.7034,4.815333333,70.51046667,3.378133333,61.45633333,1.882066667,53.541,4.2738,69.72433333,3.536533333,90.9744,8.9512,38.77706667,2.972666667,35.78913333,1.390066667,55.05473333,2.615866667,23.8276,1.555666667,71.83713333,3.533866667,63.0204,2.812,35.95133333,8.0314,52.76626667,2.006333333,52.13373333,1.5752,30.62313333,0.3822,66.79066667,2.023133333,34.8392,2.0984,45.05506667,1.122066667,46.63466667,1.576866667,56.05906667,1.444733333,63.17293333,16.96446667,42.69046667,6.7444,29.2314,1.543066667,60.40333333,2.305933333,69.68666667,43.3884,50.4518,20.83653333,74.51646667,1.2246,68.214,7.187733333,23.3834,4.1598,46.66306667,1.064866667,75.3996,1.734466667,34.89946667,2.2566,54.8538,1.122,66.07706667,4.274466667,68.10333333,11.70813333,25.04453333,1.805333333,69.92513333,2.701666667,36.03453333,5.320866667,63.07386667,4.1164,68.09266667,3.392333333,58.80406667,1.8848,49.0994,4.8614,36.66113333,2.6732,57.3888,1.902066667,32.0504,1.260666667
495,39.94113333,4.738733333,32.2908,6.6782,55.66293333,3.756866667,35.93113333,4.222066667,60.19953333,41.86526667,60.35693333,2.702333333,60.89466667,2.259866667,88.9328,35.21713333,59.30033333,26.63633333,40.50366667,2.747666667,27.4104,2.7694,43.2422,5.2648,68.3856,4.454,35.04813333,2.718866667,53.64193333,3.144,43.89,2.6604,38.4608,3.1054,61.28353333,2.0728,56.51986667,13.62886667,50.234,2.2694,23.13686667,2.714933333,62.83633333,2.767733333,44.33406667,11.39033333,53.47193333,4.470066667,77.7234,3.407533333,60.73366667,17.65733333,48.2966,1.487466667,28.5582,3.424066667,62.86613333,7.288933333,69.97573333,1.9868,46.74046667,2.443,69.54046667,1.867933333,39.3768,2.568066667,47.43333333,2.1086,40.17773333,2.772066667,51.2872,14.6582,28.40906667,11.505,18.54713333,0.8262,42.7428,4.955133333,70.93246667,3.1914,61.6336,1.908733333,53.4488,4.233266667,69.70026667,3.555666667,91.19273333,8.9904,39.06293333,2.940066667,35.8332,1.390666667,55.2634,2.5572,23.71993333,1.419333333,72.14753333,3.457066667,63.34653333,2.696933333,35.6798,7.960666667,53.02266667,2.009666667,52.3518,1.321133333,30.2246,0.1258,66.83746667,1.8064,34.7316,1.9462,45.0998,0.9864,46.46086667,1.1942,55.92546667,1.318333333,63.44313333,16.9058,42.55633333,6.6448,28.9878,1.2152,60.16486667,1.9424,69.6262,43.0818,50.7786,20.58173333,74.53706667,1.006666667,68.13366667,7.0696,22.91153333,3.8732,46.5446,0.727066667,75.6128,1.462133333,34.88493333,1.985266667,54.94773333,0.8576,65.5702,4.199866667,68.01593333,11.663,24.98633333,1.794066667,69.7486,2.453866667,35.80566667,5.136133333,62.8366,4.051466667,67.8314,3.262733333,58.6186,1.6494,48.95673333,4.866666667,36.33593333,2.529066667,57.1112,1.627733333,31.76053333,1.148933333
496,40.15986667,4.648133333,32.5078,6.8032,56.236,3.7506,36.2468,4.195333333,60.7678,42.32613333,60.66006667,2.682266667,61.1166,2.108533333,89.853,35.4404,59.64606667,26.8084,40.98813333,2.658933333,27.7076,2.6732,43.36386667,5.425866667,68.3458,4.5928,35.15806667,2.9212,53.5746,3.2694,44.1026,2.907133333,38.46066667,3.253333333,61.4862,2.2638,56.48606667,13.89326667,50.43426667,2.324333333,23.17206667,2.9178,63.05766667,2.985066667,44.43726667,11.51473333,53.41533333,4.6256,77.9776,3.321266667,60.72466667,17.83173333,48.57813333,1.359933333,28.6306,3.414733333,63.33993333,7.298133333,70.47553333,1.825266667,46.98986667,2.361333333,69.91833333,1.620066667,39.3816,2.443666667,47.52733333,1.947666667,40.25233333,2.7686,51.4846,14.49533333,28.44633333,11.41973333,18.5498,0.541133333,42.871,4.9578,71.40986667,2.980533333,62.02626667,1.808533333,53.54226667,4.068733333,69.90453333,3.389,91.84413333,8.959333333,39.18793333,2.798933333,35.88286667,1.193733333,55.5008,2.4588,23.86673333,1.299733333,71.7048,3.489266667,63.153,2.7782,35.56173333,8.0022,52.91313333,1.991466667,51.90873333,1.356133333,30.19206667,0.098533333,66.6624,1.893533333,34.53873333,2.006466667,45.00546667,1.1388,46.24213333,1.314733333,55.9546,1.4034,63.02746667,16.9434,42.42033333,6.635066667,28.81,1.196133333,60.14946667,2.021266667,69.18973333,43.21826667,50.65226667,20.52466667,74.23833333,1.045066667,67.99826667,7.121,22.95513333,3.987066667,46.2826,0.7662,75.60186667,1.525666667,34.81553333,2.006666667,54.7168,0.8328,66.0836,4.0384,67.8174,11.64313333,25.12246667,1.783133333,69.48066667,2.403133333,35.7746,4.964466667,63.10653333,4.019066667,67.959,3.162,58.58686667,1.382266667,48.97226667,4.814466667,36.0378,2.3304,56.8926,1.4298,31.45713333,0.961266667
497,40.10506667,4.720933333,32.3984,6.862733333,56.04433333,3.8612,36.15153333,4.215266667,60.1858,42.10713333,60.36673333,2.503533333,60.89893333,1.921733333,89.40293333,35.62526667,59.38233333,26.7804,40.57073333,2.419866667,27.5138,2.4794,43.12346667,5.4626,68.27,4.789866667,35.09133333,2.9258,53.54906667,3.339733333,43.93406667,2.913066667,38.30206667,3.3692,61.70813333,2.360733333,56.70833333,14.0984,50.3682,2.375866667,23.0288,2.9566,62.909,2.9616,44.50033333,11.77186667,53.2512,4.6772,78.02813333,3.345533333,60.6022,17.72986667,48.59533333,1.197533333,28.47206667,3.485933333,63.3032,7.253333333,70.42326667,1.685266667,46.8648,2.2622,69.74086667,1.522733333,39.08986667,2.4472,47.3286,1.826,40.1094,2.608066667,51.414,14.43833333,28.149,11.2036,18.34873333,0.4716,42.8742,4.854066667,71.11586667,2.75,61.6652,1.747066667,53.32346667,3.957133333,69.5404,3.25,91.83086667,8.9308,39.25766667,2.645466667,35.8344,0.8276,55.52266667,2.336733333,23.52833333,1.112333333,71.71013333,3.682266667,63.5702,2.911,35.45333333,8.2776,53.14906667,2.226866667,51.99353333,1.5026,30.18533333,0.278866667,66.8014,2.0722,34.48706667,1.990133333,45.01013333,1.247333333,46.15813333,1.316866667,55.84006667,1.2516,62.56846667,17.24613333,42.36753333,6.895533333,28.77066667,1.149466667,60.1216,2.027666667,69.1898,43.11266667,50.63013333,20.578,74.05213333,1.143,68.22493333,7.092533333,22.76813333,4.078666667,46.46413333,0.911533333,75.55173333,1.5762,34.7244,2.1964,54.58706667,0.949666667,65.86206667,3.804733333,67.55373333,11.50133333,25.01326667,1.539666667,68.7884,1.916733333,35.45746667,4.706466667,62.82673333,3.6698,67.72666667,2.846333333,57.9718,1.0018,48.59733333,4.468466667,35.55366667,1.9248,56.3194,0.911333333,31.0372,0.561466667
498,40.357,4.784933333,32.6732,7.058266667,56.31886667,3.781933333,36.2874,4.127933333,60.1658,42.37026667,60.433,2.5216,60.9428,1.862866667,89.3736,36.0494,59.55393333,26.87273333,40.58826667,2.314533333,27.5844,2.411866667,43.278,5.586,68.91093333,5.086466667,35.5888,3.0832,53.90053333,3.6968,44.30973333,3.105466667,38.67746667,3.567933333,62.28913333,2.539933333,57.253,14.38533333,50.8336,2.5526,23.28826667,3.288133333,63.28413333,3.223666667,44.93466667,12.22873333,53.65033333,4.8222,78.5542,3.922733333,60.95853333,18.21966667,49.23306667,1.310466667,28.7778,3.72,63.6194,7.653066667,70.978,1.991866667,46.89286667,2.721733333,70.17733333,1.622066667,39.24606667,2.6548,47.63326667,1.959533333,40.19966667,2.796866667,51.70826667,14.5688,28.52173333,11.36126667,18.66786667,0.588733333,43.2486,5.199333333,71.5576,2.886333333,62.08866667,1.9124,53.45833333,4.0176,69.988,3.4306,92.2332,9.214066667,39.52226667,2.8696,35.939,1.1878,56.1306,2.425466667,23.852,1.291666667,72.44133333,3.8598,64.15166667,3.222333333,35.83773333,8.639,53.6698,2.334133333,52.25033333,1.721466667,30.2104,0.485133333,67.23173333,2.255,34.9374,2.035066667,45.379,1.295133333,46.50166667,1.4656,56.10173333,1.334133333,62.99046667,17.54553333,42.44593333,7.0242,29.09113333,1.245066667,60.44566667,2.007933333,69.77293333,43.64833333,51.07373333,20.80493333,74.54586667,1.17,68.89786667,7.191333333,22.9176,4.299333333,46.90246667,0.942333333,75.8978,1.574866667,35.00486667,2.339866667,55.0504,0.931266667,66.08826667,3.880733333,67.6576,11.6716,25.21453333,1.513733333,68.67133333,1.851466667,35.23386667,4.741,62.8158,3.5058,67.6062,2.759,57.4212,0.7686,48.78393333,4.289466667,35.52786667,1.760066667,56.14893333,0.8206,30.98953333,0.494533333
499,40.0672,4.8592,32.49553333,7.1028,56.65266667,3.849866667,36.1634,4.235533333,59.73373333,42.36693333,60.32326667,2.488666667,60.63153333,1.841133333,89.11713333,36.13993333,59.51806667,27.03746667,40.4292,2.333933333,27.50286667,2.465933333,42.94273333,5.664,68.81933333,5.0578,35.6114,3.121933333,53.83106667,3.728133333,44.166,3.067666667,38.57586667,3.548133333,62.13326667,2.492933333,57.13773333,14.39606667,50.64786667,2.559533333,23.13806667,3.3022,62.946,3.258866667,44.78646667,12.3216,53.35293333,4.8344,78.90166667,3.9582,60.93206667,18.62026667,49.53426667,1.311866667,28.6842,3.8192,63.81973333,7.7556,70.9406,2.002466667,46.74953333,2.6834,70.50393333,1.719,39.33,2.612,47.6462,1.9658,40.2658,2.6648,51.82946667,14.55313333,28.41753333,11.32033333,18.70506667,0.603,43.28486667,5.277066667,71.83266667,2.892066667,62.1784,1.914666667,53.47666667,3.896133333,70.03366667,3.537133333,92.53466667,9.353,39.50746667,2.897333333,36.10166667,1.170533333,56.25986667,2.368133333,23.9096,1.256733333,73.01753333,4.124466667,64.59046667,3.284933333,35.92413333,8.632933333,53.88973333,2.3986,52.81133333,1.712933333,30.372,0.304333333,67.75973333,2.348266667,34.97353333,2.148066667,45.42126667,1.3446,46.63946667,1.5424,56.45553333,1.434666667,63.1802,17.8296,42.5978,7.0536,29.3944,1.341466667,60.27433333,2.0634,69.87513333,43.92133333,51.8094,20.91573333,75.01386667,1.338733333,69.16966667,7.262333333,23.10106667,4.421266667,47.17566667,0.989266667,76.6164,1.603133333,35.119,2.594,55.51446667,0.8774,65.8916,3.716266667,67.89806667,11.7386,25.40126667,1.2928,68.60173333,1.5288,35.3052,4.591866667,62.68493333,3.3198,67.8914,2.496666667,57.44373333,0.510133333,48.5092,4.143466667,35.2984,1.6502,56.00433333,0.575866667,30.6732,0.330866667
500,39.68246667,4.583933333,32.31086667,6.742333333,56.43753333,3.559533333,35.81146667,4.0524,59.5946,42.13313333,60.47793333,2.2258,60.55073333,1.5714,88.71573333,36.04513333,59.51646667,26.95326667,40.23866667,2.0802,27.25013333,2.170933333,42.55606667,5.3644,68.4502,5.108466667,35.29926667,3.142933333,53.3712,3.8276,43.99253333,3.076866667,38.4736,3.542933333,61.891,2.43,57.08733333,14.3388,50.34773333,2.613133333,22.86306667,3.173933333,62.5386,3.151133333,44.43753333,12.12326667,52.78366667,4.857133333,79.2526,3.8958,61.139,18.48993333,50.00346667,1.159266667,28.59633333,3.600133333,63.65893333,7.792533333,70.94213333,1.7008,46.4064,2.3152,70.5864,1.439666667,39.23366667,2.3756,47.26693333,1.858866667,40.17093333,2.429533333,51.96066667,14.3986,28.16893333,11.03633333,18.57253333,0.361933333,43.28026667,5.060733333,71.86193333,2.8554,62.17753333,1.597666667,53.35066667,3.6734,69.90966667,3.288933333,92.52493333,9.129266667,39.3346,2.7162,35.92313333,0.989666667,56.1768,2.251866667,23.83873333,1.0736,72.76273333,4.198666667,64.39026667,3.4042,35.9862,8.789133333,53.76593333,2.327866667,52.97586667,1.704266667,30.60606667,0.391133333,67.67346667,2.420466667,34.94546667,2.117066667,44.9858,1.428933333,46.43126667,1.635933333,56.42286667,1.4396,62.79153333,17.82793333,42.5112,6.985866667,29.24513333,1.3924,60.33773333,2.178733333,69.98033333,43.99666667,51.75593333,20.9694,74.83213333,1.4638,69.26186667,7.322066667,23.2934,4.431933333,46.89373333,1.0988,76.4872,1.625,35.00413333,2.629333333,55.29226667,0.798466667,66.4528,3.529266667,68.46386667,11.6166,25.45753333,0.9046,69.199,1.3096,35.253,4.3994,63.2862,3.208266667,68.2032,2.177933333,57.6608,0.3416,48.83973333,3.549933333,35.3316,1.3876,56.0246,0.204666667,30.4312,-0.1224
501,39.37573333,4.668466667,32.6024,7.031066667,56.25346667,3.974666667,36.05593333,4.515466667,59.74673333,42.56793333,60.68293333,2.845733333,60.7438,2.164733333,88.93313333,36.45746667,59.99606667,27.36473333,40.3962,2.655666667,27.57606667,2.937933333,43.00506667,5.999266667,68.92893333,5.0594,35.30973333,3.213933333,53.56906667,4.019666667,44.15993333,3.070333333,38.6262,3.720133333,62.27553333,2.591333333,57.7076,14.69286667,50.85146667,2.801,23.0916,3.309666667,62.82546667,3.206266667,44.761,12.4382,53.46773333,5.242333333,79.46726667,4.038066667,61.4878,18.8166,50.5806,1.463866667,28.94133333,4.059,64.1038,8.3398,71.40546667,2.096866667,46.70266667,2.683733333,71.38653333,1.793866667,39.6544,2.660666667,48.02473333,2.2988,40.5132,2.922733333,52.32846667,14.769,28.4486,11.44806667,18.8828,0.760066667,43.83346667,5.462333333,72.2204,3.4572,62.63786667,1.876333333,53.811,4.207133333,70.24873333,3.764733333,92.94306667,9.72,39.803,3.005266667,36.10866667,1.3378,56.50866667,2.450533333,24.332,1.5082,73.19313333,4.5576,64.56213333,3.5544,36.52366667,9.3742,54.1938,2.744933333,53.69213333,2.258733333,31.116,0.979933333,68.368,2.794466667,35.6272,2.639666667,45.651,2.086666667,47.32886667,2.312933333,57.0352,2.028133333,63.57526667,18.7836,43.4764,7.7642,30.11953333,2.000333333,61.275,2.8454,70.57686667,44.63826667,52.5802,21.68526667,75.75906667,2.213466667,70.22826667,7.951666667,23.91806667,5.076666667,47.77993333,1.662466667,77.41726667,2.301933333,35.63473333,3.389066667,56.06706667,1.355333333,66.3202,4.061,68.66526667,12.10593333,25.9536,1.295133333,69.84013333,1.8614,35.5534,4.872133333,63.5878,3.871066667,68.45293333,2.971133333,58.01533333,0.8738,49.21946667,4.4868,35.9166,1.921266667,56.53906667,0.9822,31.14933333,0.582533333
502,39.4186,4.536266667,32.83906667,6.8264,56.4554,3.562866667,35.867,4.247733333,60.40886667,43.015,61.01286667,2.8314,61.0694,2.1322,89.54186667,36.5144,60.16926667,27.4528,40.50486667,2.481933333,27.52733333,2.898733333,43.04193333,5.8088,68.94173333,4.910133333,35.13386667,3.3232,53.5498,3.922933333,44.01713333,2.974066667,38.53713333,3.6312,62.23393333,2.475866667,57.39953333,14.49913333,50.6736,2.6616,22.9072,3.174066667,62.42146667,3.140533333,44.29473333,12.2698,53.2538,5.1828,79.36406667,3.898666667,61.01706667,18.7624,50.56086667,1.3518,28.56026667,3.833466667,63.78006667,8.193333333,71.06693333,2.078133333,46.4902,2.450733333,71.31766667,1.724133333,39.469,2.491733333,47.7964,2.3122,40.2998,2.7844,52.55326667,14.6374,28.5166,11.26373333,18.69786667,0.708066667,43.4266,5.375066667,71.95286667,3.298,62.35426667,1.6068,53.47626667,4.1538,70.13673333,3.6106,92.53186667,9.5776,39.32493333,3.046666667,35.8912,1.513333333,56.44393333,2.452666667,24.2402,1.350666667,73.0418,4.633,64.5464,3.439066667,36.391,9.2758,54.08993333,2.609066667,53.646,2.240533333,31.05933333,0.9664,67.96386667,2.682333333,35.5666,2.812866667,45.44386667,2.0382,47.22173333,2.409133333,56.9066,2.249466667,63.35153333,18.57933333,43.21233333,7.762866667,29.97426667,2.072,60.91013333,2.734133333,70.3214,44.5404,52.44313333,21.79153333,75.60086667,2.245866667,69.81153333,8.019,23.89713333,5.007466667,47.43266667,1.6614,77.24813333,2.293466667,35.61253333,3.399666667,56.173,1.248733333,66.84026667,4.2514,68.90286667,12.0536,26.02073333,1.347866667,70.25906667,2.103066667,35.7568,5.0718,63.73846667,3.894733333,68.91526667,3.072466667,58.16426667,0.9712,49.39453333,4.3632,36.20573333,2.044333333,56.9792,1.240933333,31.15126667,0.5138
